 YYYY DOY   AU     ELAT   ELON
 1998 114 19.840  -0.64  309.80
 1998 115 19.840  -0.64  309.81
 1998 116 19.840  -0.64  309.82
 1998 117 19.840  -0.64  309.83
 1998 118 19.840  -0.64  309.84
 1998 119 19.840  -0.64  309.85
 1998 120 19.840  -0.64  309.86
 1998 121 19.841  -0.64  309.87
 1998 122 19.841  -0.64  309.88
 1998 123 19.841  -0.64  309.90
 1998 124 19.841  -0.64  309.91
 1998 125 19.841  -0.64  309.92
 1998 126 19.841  -0.64  309.93
 1998 127 19.841  -0.64  309.94
 1998 128 19.841  -0.64  309.95
 1998 129 19.841  -0.64  309.96
 1998 130 19.842  -0.64  309.97
 1998 131 19.842  -0.64  309.98
 1998 132 19.842  -0.64  309.99
 1998 133 19.842  -0.64  310.01
 1998 134 19.842  -0.64  310.02
 1998 135 19.842  -0.64  310.03
 1998 136 19.842  -0.64  310.04
 1998 137 19.842  -0.64  310.05
 1998 138 19.843  -0.64  310.06
 1998 139 19.843  -0.64  310.07
 1998 140 19.843  -0.64  310.08
 1998 141 19.843  -0.64  310.09
 1998 142 19.843  -0.64  310.10
 1998 143 19.843  -0.64  310.12
 1998 144 19.843  -0.64  310.13
 1998 145 19.843  -0.64  310.14
 1998 146 19.843  -0.64  310.15
 1998 147 19.844  -0.64  310.16
 1998 148 19.844  -0.64  310.17
 1998 149 19.844  -0.64  310.18
 1998 150 19.844  -0.64  310.19
 1998 151 19.844  -0.64  310.20
 1998 152 19.844  -0.64  310.22
 1998 153 19.844  -0.64  310.23
 1998 154 19.844  -0.64  310.24
 1998 155 19.845  -0.64  310.25
 1998 156 19.845  -0.64  310.26
 1998 157 19.845  -0.64  310.27
 1998 158 19.845  -0.64  310.28
 1998 159 19.845  -0.64  310.29
 1998 160 19.845  -0.64  310.30
 1998 161 19.845  -0.64  310.31
 1998 162 19.845  -0.64  310.33
 1998 163 19.845  -0.64  310.34
 1998 164 19.846  -0.64  310.35
 1998 165 19.846  -0.64  310.36
 1998 166 19.846  -0.64  310.37
 1998 167 19.846  -0.64  310.38
 1998 168 19.846  -0.64  310.39
 1998 169 19.846  -0.64  310.40
 1998 170 19.846  -0.64  310.41
 1998 171 19.846  -0.64  310.42
 1998 172 19.846  -0.64  310.44
 1998 173 19.847  -0.64  310.45
 1998 174 19.847  -0.64  310.46
 1998 175 19.847  -0.64  310.47
 1998 176 19.847  -0.64  310.48
 1998 177 19.847  -0.64  310.49
 1998 178 19.847  -0.64  310.50
 1998 179 19.847  -0.64  310.51
 1998 180 19.847  -0.64  310.52
 1998 181 19.848  -0.64  310.53
 1998 182 19.848  -0.64  310.55
 1998 183 19.848  -0.64  310.56
 1998 184 19.848  -0.64  310.57
 1998 185 19.848  -0.64  310.58
 1998 186 19.848  -0.64  310.59
 1998 187 19.848  -0.64  310.60
 1998 188 19.848  -0.64  310.61
 1998 189 19.848  -0.64  310.62
 1998 190 19.849  -0.64  310.63
 1998 191 19.849  -0.64  310.64
 1998 192 19.849  -0.64  310.66
 1998 193 19.849  -0.64  310.67
 1998 194 19.849  -0.64  310.68
 1998 195 19.849  -0.64  310.69
 1998 196 19.849  -0.64  310.70
 1998 197 19.849  -0.64  310.71
 1998 198 19.850  -0.64  310.72
 1998 199 19.850  -0.64  310.73
 1998 200 19.850  -0.64  310.74
 1998 201 19.850  -0.64  310.75
 1998 202 19.850  -0.64  310.77
 1998 203 19.850  -0.64  310.78
 1998 204 19.850  -0.64  310.79
 1998 205 19.850  -0.64  310.80
 1998 206 19.850  -0.64  310.81
 1998 207 19.851  -0.64  310.82
 1998 208 19.851  -0.64  310.83
 1998 209 19.851  -0.64  310.84
 1998 210 19.851  -0.64  310.85
 1998 211 19.851  -0.64  310.86
 1998 212 19.851  -0.64  310.88
 1998 213 19.851  -0.64  310.89
 1998 214 19.851  -0.64  310.90
 1998 215 19.851  -0.65  310.91
 1998 216 19.852  -0.65  310.92
 1998 217 19.852  -0.65  310.93
 1998 218 19.852  -0.65  310.94
 1998 219 19.852  -0.65  310.95
 1998 220 19.852  -0.65  310.96
 1998 221 19.852  -0.65  310.98
 1998 222 19.852  -0.65  310.99
 1998 223 19.852  -0.65  311.00
 1998 224 19.852  -0.65  311.01
 1998 225 19.853  -0.65  311.02
 1998 226 19.853  -0.65  311.03
 1998 227 19.853  -0.65  311.04
 1998 228 19.853  -0.65  311.05
 1998 229 19.853  -0.65  311.06
 1998 230 19.853  -0.65  311.07
 1998 231 19.853  -0.65  311.09
 1998 232 19.853  -0.65  311.10
 1998 233 19.854  -0.65  311.11
 1998 234 19.854  -0.65  311.12
 1998 235 19.854  -0.65  311.13
 1998 236 19.854  -0.65  311.14
 1998 237 19.854  -0.65  311.15
 1998 238 19.854  -0.65  311.16
 1998 239 19.854  -0.65  311.17
 1998 240 19.854  -0.65  311.18
 1998 241 19.854  -0.65  311.20
 1998 242 19.855  -0.65  311.21
 1998 243 19.855  -0.65  311.22
 1998 244 19.855  -0.65  311.23
 1998 245 19.855  -0.65  311.24
 1998 246 19.855  -0.65  311.25
 1998 247 19.855  -0.65  311.26
 1998 248 19.855  -0.65  311.27
 1998 249 19.855  -0.65  311.28
 1998 250 19.855  -0.65  311.29
 1998 251 19.856  -0.65  311.31
 1998 252 19.856  -0.65  311.32
 1998 253 19.856  -0.65  311.33
 1998 254 19.856  -0.65  311.34
 1998 255 19.856  -0.65  311.35
 1998 256 19.856  -0.65  311.36
 1998 257 19.856  -0.65  311.37
 1998 258 19.856  -0.65  311.38
 1998 259 19.856  -0.65  311.39
 1998 260 19.857  -0.65  311.40
 1998 261 19.857  -0.65  311.42
 1998 262 19.857  -0.65  311.43
 1998 263 19.857  -0.65  311.44
 1998 264 19.857  -0.65  311.45
 1998 265 19.857  -0.65  311.46
 1998 266 19.857  -0.65  311.47
 1998 267 19.857  -0.65  311.48
 1998 268 19.858  -0.65  311.49
 1998 269 19.858  -0.65  311.50
 1998 270 19.858  -0.65  311.51
 1998 271 19.858  -0.65  311.53
 1998 272 19.858  -0.65  311.54
 1998 273 19.858  -0.65  311.55
 1998 274 19.858  -0.65  311.56
 1998 275 19.858  -0.65  311.57
 1998 276 19.858  -0.65  311.58
 1998 277 19.859  -0.65  311.59
 1998 278 19.859  -0.65  311.60
 1998 279 19.859  -0.65  311.61
 1998 280 19.859  -0.65  311.62
 1998 281 19.859  -0.65  311.64
 1998 282 19.859  -0.65  311.65
 1998 283 19.859  -0.65  311.66
 1998 284 19.859  -0.65  311.67
 1998 285 19.859  -0.65  311.68
 1998 286 19.860  -0.65  311.69
 1998 287 19.860  -0.65  311.70
 1998 288 19.860  -0.65  311.71
 1998 289 19.860  -0.65  311.72
 1998 290 19.860  -0.65  311.73
 1998 291 19.860  -0.65  311.75
 1998 292 19.860  -0.65  311.76
 1998 293 19.860  -0.65  311.77
 1998 294 19.860  -0.65  311.78
 1998 295 19.861  -0.65  311.79
 1998 296 19.861  -0.65  311.80
 1998 297 19.861  -0.65  311.81
 1998 298 19.861  -0.65  311.82
 1998 299 19.861  -0.65  311.83
 1998 300 19.861  -0.65  311.84
 1998 301 19.861  -0.65  311.86
 1998 302 19.861  -0.65  311.87
 1998 303 19.861  -0.65  311.88
 1998 304 19.862  -0.65  311.89
 1998 305 19.862  -0.65  311.90
 1998 306 19.862  -0.65  311.91
 1998 307 19.862  -0.65  311.92
 1998 308 19.862  -0.65  311.93
 1998 309 19.862  -0.65  311.94
 1998 310 19.862  -0.65  311.95
 1998 311 19.862  -0.65  311.97
 1998 312 19.862  -0.65  311.98
 1998 313 19.863  -0.65  311.99
 1998 314 19.863  -0.65  312.00
 1998 315 19.863  -0.65  312.01
 1998 316 19.863  -0.65  312.02
 1998 317 19.863  -0.65  312.03
 1998 318 19.863  -0.65  312.04
 1998 319 19.863  -0.65  312.05
 1998 320 19.863  -0.65  312.06
 1998 321 19.863  -0.65  312.08
 1998 322 19.864  -0.65  312.09
 1998 323 19.864  -0.65  312.10
 1998 324 19.864  -0.65  312.11
 1998 325 19.864  -0.65  312.12
 1998 326 19.864  -0.65  312.13
 1998 327 19.864  -0.65  312.14
 1998 328 19.864  -0.65  312.15
 1998 329 19.864  -0.65  312.16
 1998 330 19.864  -0.65  312.17
 1998 331 19.865  -0.65  312.19
 1998 332 19.865  -0.65  312.20
 1998 333 19.865  -0.65  312.21
 1998 334 19.865  -0.65  312.22
 1998 335 19.865  -0.65  312.23
 1998 336 19.865  -0.65  312.24
 1998 337 19.865  -0.65  312.25
 1998 338 19.865  -0.65  312.26
 1998 339 19.865  -0.65  312.27
 1998 340 19.866  -0.65  312.28
 1998 341 19.866  -0.66  312.30
 1998 342 19.866  -0.66  312.31
 1998 343 19.866  -0.66  312.32
 1998 344 19.866  -0.66  312.33
 1998 345 19.866  -0.66  312.34
 1998 346 19.866  -0.66  312.35
 1998 347 19.866  -0.66  312.36
 1998 348 19.866  -0.66  312.37
 1998 349 19.867  -0.66  312.38
 1998 350 19.867  -0.66  312.39
 1998 351 19.867  -0.66  312.41
 1998 352 19.867  -0.66  312.42
 1998 353 19.867  -0.66  312.43
 1998 354 19.867  -0.66  312.44
 1998 355 19.867  -0.66  312.45
 1998 356 19.867  -0.66  312.46
 1998 357 19.867  -0.66  312.47
 1998 358 19.868  -0.66  312.48
 1998 359 19.868  -0.66  312.49
 1998 360 19.868  -0.66  312.50
 1998 361 19.868  -0.66  312.52
 1998 362 19.868  -0.66  312.53
 1998 363 19.868  -0.66  312.54
 1998 364 19.868  -0.66  312.55
 1998 365 19.868  -0.66  312.56
